# QuizArena researched expansion batch 05
# Fields: round<TAB>category<TAB>value<TAB>difficulty<TAB>clue<TAB>response
# Research anchors: U.S. Geological Survey ecology publications (https://www.usgs.gov/); Natural History Museum fossil and dinosaur resources (https://www.nhm.ac.uk/discover/dinosaurs.html and https://www.nhm.ac.uk/discover/how-are-fossils-formed.html).
# Research anchors: CERN's Web history (https://home.cern/science/computing/birth-web); Internet Society's Internet history (https://www.internetsociety.org/internet/history-internet/brief-history-internet/); Computer History Museum timelines (https://www.computerhistory.org/timeline/ and https://www.computerhistory.org/storageengine/); Smithsonian technology collections (https://americanhistory.si.edu/).
# ECOLOGY - 16 clues at each Round One value
r1	Tech Before Smartphones	800	68	Photographic type was projected onto film rather than cast in metal in this publishing process.	What is phototypesetting?
r1	Tech Before Smartphones	800	68	A spinning mirror drum swept a light spot across the page in some high-speed pre-laser printers using this method.	What is optical character plotting?
r1	Tech Before Smartphones	1000	84	Giovanni Caselli's 1860s system sent drawings over telegraph lines using synchronized pendulums.	What is the Pantelegraph?
r1	Tech Before Smartphones	1000	84	Arthur Korn used selenium cells to transmit photographs in this early long-distance picture system.	What is the Korn phototelegraph?
r1	Tech Before Smartphones	1000	84	Edouard Belin's portable apparatus scanned images from a rotating cylinder for transmission over phone lines.	What is the Belinograph?
r1	Tech Before Smartphones	1000	84	Valdemar Poulsen recorded sound magnetically on steel wire with this 1898 invention.	What is the Telegraphone?
r1	Tech Before Smartphones	1000	84	This 1930s British recorder stored sound on a moving steel band and was used by the BBC.	What is the Blattnerphone?
r1	Tech Before Smartphones	1000	84	Zworykin's electronic television camera stored an image as charge on a photosensitive mosaic.	What is the iconoscope?
r1	Tech Before Smartphones	1000	84	Philo Farnsworth's early television pickup tube swept electron images across an aperture.	What is the image dissector?
r1	Tech Before Smartphones	1000	84	Low-velocity electrons returning to a target gave this television camera tube high sensitivity.	What is the image orthicon?
r1	Tech Before Smartphones	1000	84	A lead-oxide target made this Philips television pickup tube useful for color broadcasting.	What is the Plumbicon?
r1	Tech Before Smartphones	1000	84	A high-frequency rotating generator developed for radio transmission bears this Swedish-American inventor's name.	What is the Alexanderson alternator?
r1	Tech Before Smartphones	1000	84	Metal filings changed resistance when exposed to radio waves in this primitive detector.	What is a coherer?
r1	Tech Before Smartphones	1000	84	John Ambrose Fleming's two-electrode vacuum component rectified radio signals.	What is the Fleming valve?
r1	Tech Before Smartphones	1000	84	Lee de Forest added a control grid to a diode, creating this three-electrode amplifier.	What is the Audion?
r1	Tech Before Smartphones	1000	84	John Logie Baird sold a mechanical television receiver under this branded name.	What is the Televisor?
r1	Tech Before Smartphones	1000	84	A vibrating reed chopped direct current into pulses so car radios could use transformer-based high voltage.	What is an electromechanical vibrator?
r1	Tech Before Smartphones	1000	84	A rapidly rotating switch assigned each telegraph character's five pulses to the line in Baudot systems.	What is a distributor commutator?
# INTERNET HISTORY - 16 clues at each Round One value
r1	Internet History	200	22	Tim Berners-Lee used a workstation from this company as the first Web server.	What is NeXT?
r1	Internet History	1000	84	The address of CERN's original public Web page begins with this hostname.	What is info.cern.ch?
r1	Internet History	200	22	Only the letters L and O arrived before the first ARPANET login attempt crashed, creating this famous first message.	What is LO?
r1	Internet History	200	22	The first ARPANET node was installed at this Los Angeles university in 1969.	What is UCLA?
r1	Internet History	1000	84	A Stanford Research Institute computer became this numbered member of the original ARPANET.	What is the second ARPANET node?
r1	Internet History	1000	84	BBN built the refrigerator-sized packet-switching machines known by this full name.	What are Interface Message Processors?
r1	Internet History	1000	84	The file-copy program adapted to move a message between two ARPANET computers bore this name.	What is CPYNET?
r1	Internet History	200	22	The symbol between a user's name and host was chosen because it was rarely used in personal names.	What is the at sign?
r1	Internet History	200	22	A National Science Foundation backbone connected supercomputing centers and universities under this name.	What is NSFNET?
r1	Internet History	1000	84	Berners-Lee later renamed his original browser-editor to avoid confusion with the network itself, choosing this name.	What is Nexus?
r1	Internet History	200	22	This audio handshake announced that a computer was negotiating a connection over an ordinary telephone line.	What is a dial-up modem handshake?
r1	Internet History	200	22	Individual dial-up boards exchanged messages across this volunteer store-and-forward network begun by Tom Jennings.	What is FidoNet?
r1	Internet History	200	22	Scott Fahlman proposed a sideways smiling face in 1982 as this kind of tone marker.	What is a text emoticon?
r1	Internet History	200	22	Yahoo began by arranging links into human-selected subject lists, an approach known as this.	What is a Web directory?
r1	Internet History	200	22	An automated program following links to collect pages for a search engine is called this.	What is a Web crawler?
r1	Internet History	200	22	In the early web, sites on a shared topic could link in a circular chain known by this name.	What is a web ring?
r1	Internet History	400	36	This psychologist imagined an interconnected Galactic Network while directing computer research at ARPA.	Who is J. C. R. Licklider?
r1	Internet History	400	36	This British computer scientist coined the term packet for units sent through a data network.	Who is Donald Davies?
r1	Internet History	400	36	At RAND, this engineer proposed distributed communications that could survive damage by routing message blocks.	Who is Paul Baran?
r1	Internet History	400	36	This researcher led the program that turned packet-switching proposals into the ARPANET.	Who is Lawrence Roberts?
r1	Internet History	400	36	A BBN team led by this engineer built the early packet switches on rugged Honeywell computers.	Who is Frank Heart?
r1	Internet History	400	36	Before the modern Internet suite, ARPANET hosts communicated using this host-to-host protocol.	What is Network Control Protocol?
r1	Internet History	400	36	The destination of the first remote ARPANET login was this California research institute.	What is Stanford Research Institute?
r1	Internet History	400	36	A graduate student who authored the first Request for Comments later chaired the Internet Architecture Board.	Who is Steve Crocker?
r1	Internet History	400	36	This longtime editor of protocol documents also managed Internet numbers and names at USC.	Who is Jon Postel?
r1	Internet History	400	36	This computer scientist designed the distributed naming system that replaced one centrally maintained host file.	Who is Paul Mockapetris?
r1	Internet History	400	36	ARPANET's coordinated switch to the modern protocol suite on January 1, 1983, is remembered by this phrase.	What is the TCP-IP flag day?
r1	Internet History	400	36	The military portion separated from ARPANET in 1983 under this network name.	What is MILNET?
r1	Internet History	400	36	A federally funded Unix implementation from this California campus helped spread Internet protocols.	What is Berkeley Unix?
r1	Internet History	400	36	David Mills built these minicomputer routers, whose whimsical name came from Muppets-like creatures.	What are Fuzzball routers?
r1	Internet History	400	36	The naming hierarchy introduced these authoritative machines to answer queries for each zone.	What are domain name servers?
r1	Internet History	400	36	A unique 32-bit identifier assigned to an early Internet host became known by this term.	What is an IPv4 address?
r1	Internet History	600	51	Vint Cerf and Bob Kahn called their 1974 design this protocol for internetwork communication.	What is the Transmission Control Program?
r1	Internet History	600	51	Louis Pouzin's French research network influenced the datagram approach used by the Internet.	What is CYCLADES?
r1	Internet History	600	51	Donald Davies's team built this British experimental packet network at a national laboratory.	What is the NPL network?
r1	Internet History	600	51	Norm Abramson's Hawaiian radio network pioneered random access for shared communication channels.	What is ALOHAnet?
r1	Internet History	600	51	A satellite link connecting international research sites tested internetworking under this name.	What is SATNET?
r1	Internet History	600	51	A mobile radio experiment around the San Francisco Bay area tested packet communication under this short network name.	What is PRNET?
r1	Internet History	600	51	Unix computers exchanged files and mail over telephone links using this copy program and its network.	What is UUCP?
r1	Internet History	600	51	Steve Daniel wrote this first software package for distributing Unix discussion articles between Duke and UNC.	What is A News?
r1	Internet History	600	51	A university messaging network launched in 1981 expanded its acronym as Because It's Time Network.	What is BITNET?
r1	Internet History	600	51	This network brought mail and other services to computer-science departments without ARPANET access.	What is CSNET?
r1	Internet History	600	51	Teus Hagen helped establish this European Unix network in 1982.	What is EUnet?
r1	Internet History	600	51	The United Kingdom's academic research network launched in 1984 under this name.	What is JANET?
r1	Internet History	600	51	Michigan's university consortium managed the national science backbone with IBM and MCI.	What is Merit Network?
r1	Internet History	600	51	Commercial networks agreed to exchange traffic at public hubs bearing this generic three-word name.	What are Network Access Points?
r1	Internet History	600	51	Independent providers formed this 1991 exchange to bypass restrictions on the government-funded backbone.	What is the Commercial Internet Exchange?
r1	Internet History	600	51	CERN's simplest early browser worked on many terminals and bore this descriptive name.	What is the Line Mode Browser?
r1	Internet History	800	68	This Canadian university student created a search tool whose name suggested digging through archives.	Who is Alan Emtage?
r1	Internet History	800	68	A coin-operated terminal at a Berkeley record store let the public post and retrieve messages from this 1973 system.	What is Community Memory?
r1	Internet History	800	68	Brewster Kahle developed this system for searching databases across networks before the Web.	What is WAIS?
r1	Internet History	800	68	Two indexing programs searched menu titles on distributed Minnesota servers; one bore this woman's name.	What is Veronica?
r1	Internet History	800	68	The other Minnesota menu-search tool took its name from a comic-book character's crownlike cap.	What is Jughead?
r1	Internet History	800	68	Pei-Yuan Wei created this early graphical browser for Unix workstations with scripting and style features.	What is ViolaWWW?
r1	Internet History	800	68	Students at Helsinki University of Technology created this early graphical browser for the X Window System.	What is Erwise?
r1	Internet History	800	68	Lou Montulli began this text browser at the University of Kansas for campus information services.	What is Lynx?
r1	Internet History	800	68	Elizabeth Feinler's group maintained host directories and ran this information center for ARPANET users.	What is the Network Information Center?
r1	Internet History	800	68	This computer scientist worked with Jon Postel on Internet parameters and later edited many protocol documents.	Who is Joyce Reynolds?
r1	Internet History	800	68	Van Jacobson's 1988 algorithms addressed this crisis in which overloaded links caused throughput to collapse.	What is Internet congestion collapse?
r1	Internet History	800	68	The rule to be conservative in what a program sends and liberal in what it accepts bears this person's name.	What is Postel's law?
r1	Internet History	800	68	A design principle places application-specific functions at communication endpoints instead of inside the network.	What is the end-to-end principle?
r1	Internet History	800	68	The Internet Engineering Task Force summarizes its practical culture with rough consensus plus this phrase.	What is running code?
r1	Internet History	800	68	Rob McCool created this widely used early Web server at a federal supercomputing center.	What is NCSA HTTPd?
r1	Internet History	800	68	CERN placed its Web software into this legal status on April 30, 1993, allowing anyone to use it freely.	What is the public domain?
r1	Internet History	1000	84	Leonard Kleinrock's mathematical work applied this field to predict delays in communication networks.	What is queueing theory?
r1	Internet History	1000	84	The Honeywell rugged computer adapted as an early packet switch carried this model designation.	What is the DDP-516?
r1	Internet History	1000	84	A host connected to an early packet switch through this numbered hardware-and-message interface.	What is the 1822 interface?
r1	Internet History	1000	84	ARPANET's original host protocol identified concurrent conversations using these numbered endpoints.	What are NCP sockets?
r1	Internet History	200	22	Separating a reliable stream service from a best-effort datagram service produced these two core protocols.	What are TCP and IP?
r1	Internet History	1000	84	This French engineer's datagram work supplied Cerf and Kahn with an important model for open networking.	Who is Louis Pouzin?
r1	Internet History	1000	84	This Stanford graduate student ran the packet switch when the first remote login was attempted in 1969.	Who is Charley Kline?
r1	Internet History	1000	84	This researcher at SRI received Kline's two-letter message on the distant host.	Who is Bill Duvall?
r1	Internet History	1000	84	A physical map drawn by this early network cartographer documented ARPANET growth for the Network Information Center.	Who is Alex McKenzie?
r1	Internet History	1000	84	The Internet's early policy of allowing independently designed networks to join without internal redesign is called this.	What is open-architecture networking?
r1	Internet History	200	22	Gateways were renamed with this modern term as their packet-forwarding role became standardized.	What are routers?
r1	Internet History	200	22	A 1986 upgrade increased the national science backbone from 56 kilobits per second to this leased-line standard.	What is T1 service?
r1	Internet History	1000	84	A later backbone upgrade used this roughly 45-megabit carrier standard.	What is T3 service?
r1	Internet History	200	22	This 1990s policy transition let private providers carry traffic after the federal backbone was retired.	What is Internet commercialization?
r1	Internet History	200	22	A cache of recently resolved names lets a recursive resolver reduce repeated upstream queries through this technique.	What is DNS caching?
r1	Internet History	1000	84	A resolver following referrals from the root down to an authoritative server performs this kind of query process.	What is iterative name resolution?
# HARDWARE & DEVICES - 16 clues at each Round One value
r1	Hardware & Devices	200	22	A metal cap bonded above a processor die spreads thermal energy across a larger surface.	What is an integrated heat spreader?
r1	Hardware & Devices	200	22	A smaller circuit card plugs into a computer's main board to add a specialized function.	What is a daughterboard?
r1	Hardware & Devices	200	22	This expansion component handles audio input and output, often providing jacks for speakers and microphones.	What is a sound card?
r1	Hardware & Devices	200	22	A temperature-controlled spinning blade assembly moves air through a computer case.	What is a cooling fan?
r1	Hardware & Devices	200	22	The user rotates an exposed ball with a finger or palm to move the pointer using this device.	What is a trackball?
r1	Hardware & Devices	200	22	A pressure-sensitive rectangular surface below many laptop keyboards controls the pointer.	What is a touchpad?
r1	Hardware & Devices	200	22	A coiled spring and moving contacts under each key provide tactile input in this keyboard design.	What is a mechanical key switch?
r1	Hardware & Devices	200	22	A sliding cover over a laptop camera lens provides this simple physical safeguard.	What is a webcam privacy shutter?
r1	Hardware & Devices	200	22	Air vibrations are produced when this flexible part of a loudspeaker moves back and forth.	What is a speaker cone?
r1	Hardware & Devices	200	22	Sound pressure moves this thin membrane inside a microphone.	What is a microphone diaphragm?
r1	Hardware & Devices	200	22	Toner forms an electrostatic image on this light-sensitive rotating surface before transfer to paper.	What is a laser-printer drum?
r1	Hardware & Devices	200	22	Microscopic openings eject liquid droplets onto paper from this printer component.	What is an inkjet printhead?
r1	Hardware & Devices	200	22	A lamp and sensor travel beneath the glass on this document-capturing device.	What is a flatbed scanner?
r1	Hardware & Devices	200	22	Rapid voltage spikes are shunted away from plugged-in electronics by this protective strip.	What is a surge protector?
r1	Hardware & Devices	200	22	A battery in this device keeps a computer running briefly during a blackout.	What is an uninterruptible power supply?
r1	Hardware & Devices	200	22	The small replaceable board carrying keys and exposed contacts lets a camera save images on removable flash storage.	What is a memory card?
r1	Hardware & Devices	400	36	A disk drive stores bits in magnetic grains on this rigid spinning surface.	What is a hard-drive platter?
r1	Hardware & Devices	400	36	This tiny electromagnetic component flies just above a spinning disk to detect and alter stored bits.	What is a read-write head?
r1	Hardware & Devices	400	36	A voice-coil mechanism swings a disk drive's heads precisely across data tracks through this arm.	What is an actuator arm?
r1	Hardware & Devices	400	36	A laser distinguishes depressions and flat areas molded into an optical disc, known by these paired terms.	What are pits and lands?
r1	Hardware & Devices	400	36	Electrons trapped in an insulated transistor structure allow this nonvolatile memory to retain data without power.	What is a floating gate?
r1	Hardware & Devices	400	36	Crossed filters and electrically rotated molecules control each pixel in this display technology.	What is a liquid-crystal display?
r1	Hardware & Devices	400	36	Charged black and white particles move within tiny capsules to form text on this reflective screen.	What is electrophoretic ink?
r1	Hardware & Devices	400	36	Each pixel contains its own amplifier in this widely used digital camera sensor architecture.	What is an active-pixel sensor?
r1	Hardware & Devices	400	36	Moving the wiring behind the light-sensitive area lets more photons reach each pixel in this sensor design.	What is backside illumination?
r1	Hardware & Devices	400	36	An applied voltage makes a ceramic element flex and generate sound in this compact alarm component.	What is a piezoelectric buzzer?
r1	Hardware & Devices	400	36	A magnetic field produces a transverse voltage in this contactless sensing component.	What is a Hall-effect sensor?
r1	Hardware & Devices	400	36	Two flexible ferromagnetic contacts sealed in glass close when a magnet approaches this switch.	What is a reed switch?
r1	Hardware & Devices	400	36	A light-emitting diode and phototransistor share one package while remaining electrically isolated in this component.	What is an optocoupler?
r1	Hardware & Devices	400	36	A quartz crystal's stable vibration provides timing pulses for this electronic circuit.	What is a crystal oscillator?
r1	Hardware & Devices	400	36	A resettable device increases resistance sharply when excessive current heats its polymer material.	What is a polymeric positive-temperature-coefficient fuse?
r1	Hardware & Devices	400	36	A sacrificial zinc-oxide component clamps a transient voltage by becoming conductive.	What is a metal-oxide varistor?
r1	Hardware & Devices	600	51	The dominant transistor in modern integrated circuits uses an electric field across an insulated gate.	What is a metal-oxide-semiconductor field-effect transistor?
r1	Hardware & Devices	600	51	Jean Hoerni's manufacturing method protected junctions beneath silicon dioxide and enabled reliable chips.	What is the planar process?
r1	Hardware & Devices	600	51	Patterns are transferred to a light-sensitive wafer coating by projection in this fabrication step.	What is photolithography?
r1	Hardware & Devices	600	51	A finished semiconductor wafer is cut into individual dies during this operation.	What is wafer dicing?
r1	Hardware & Devices	600	51	Hair-thin conductors connect a silicon die to package leads in this assembly process.	What is wire bonding?
r1	Hardware & Devices	600	51	An underside grid of solder spheres gives this integrated-circuit package its name.	What is a ball-grid array?
r1	Hardware & Devices	600	51	A processor, memory controller, and peripherals integrated onto one die form this type of chip.	What is a system-on-chip?
r1	Hardware & Devices	600	51	Users can configure logic blocks and interconnects after manufacture in this kind of integrated circuit.	What is a field-programmable gate array?
r1	Hardware & Devices	600	51	Each bit occupies a capacitor that must be refreshed periodically in this memory type.	What is dynamic random-access memory?
r1	Hardware & Devices	600	51	A bistable circuit stores each bit without refresh while power remains applied in this memory type.	What is static random-access memory?
r1	Hardware & Devices	600	51	Extra check bits allow a module to detect and correct certain data errors through this feature.	What is error-correcting code memory?
r1	Hardware & Devices	600	51	Small fast storage levels between processor and main memory exploit locality in this arrangement.	What is the cache hierarchy?
r1	Hardware & Devices	600	51	Multiple devices competing to control a shared communication path are coordinated by this process.	What is bus arbitration?
r1	Hardware & Devices	600	51	A peripheral transfers blocks to main memory without the processor copying every word using this feature.	What is direct memory access?
r1	Hardware & Devices	600	51	Device registers placed at ordinary processor addresses use this input-output scheme.	What is memory-mapped input-output?
r1	Hardware & Devices	600	51	A peripheral requests immediate processor attention with this electrical event.	What is a hardware interrupt?
r1	Hardware & Devices	800	68	A metal-semiconductor junction with fast switching and low forward voltage forms this diode type.	What is a Schottky diode?
r1	Hardware & Devices	800	68	Mobile charge carriers are absent from this region surrounding a semiconductor junction.	What is the depletion region?
r1	Hardware & Devices	800	68	A transistor gate wraps around a thin raised silicon ridge in this three-dimensional design.	What is a FinFET?
r1	Hardware & Devices	800	68	A thin insulating layer separates the active silicon from the bulk wafer in this substrate technology.	What is silicon on insulator?
r1	Hardware & Devices	800	68	A vertical conductor passing completely through a silicon die enables dense three-dimensional connections.	What is a through-silicon via?
r1	Hardware & Devices	800	68	Small specialized dies combined in one package rather than fabricated as one large die are called these.	What are chiplets?
r1	Hardware & Devices	800	68	This substrate with dense wiring connects several dies inside an advanced package.	What is a silicon interposer?
r1	Hardware & Devices	800	68	Paste or a compliant pad fills microscopic gaps between a hot chip and its cooler under this generic name.	What is thermal interface material?
r1	Hardware & Devices	800	68	Liquid repeatedly evaporates and condenses inside a flat sealed spreader to move heat across a laptop.	What is a vapor chamber?
r1	Hardware & Devices	800	68	A wick returns condensed fluid while vapor carries energy along this sealed cooling tube.	What is a heat pipe?
r1	Hardware & Devices	800	68	Bits are represented by switching a material between amorphous and crystalline states in this storage technology.	What is phase-change memory?
r1	Hardware & Devices	800	68	Resistance changes with the relative alignment of magnetic layers in this nonvolatile memory.	What is magnetoresistive random-access memory?
r1	Hardware & Devices	800	68	Leo Esaki discovered quantum tunneling through a heavily doped junction in this component.	What is the tunnel diode?
r1	Hardware & Devices	800	68	An internal electric field multiplies charge carriers generated by light in this highly sensitive detector.	What is an avalanche photodiode?
r1	Hardware & Devices	800	68	A photocathode and chain of dynodes amplify faint flashes in this vacuum light detector.	What is a photomultiplier tube?
r1	Hardware & Devices	800	68	A processor temporarily changes voltage and frequency according to workload using this power-management technique.	What is dynamic voltage and frequency scaling?
r1	Hardware & Devices	1000	84	A seed crystal is slowly pulled and rotated from molten silicon to grow a cylindrical single crystal in this process.	What is the Czochralski process?
r1	Hardware & Devices	1000	84	A narrow molten region travels along a semiconductor bar and sweeps impurities toward one end in this purification method.	What is zone refining?
r1	Hardware & Devices	1000	84	A crystalline layer is grown in alignment with the atomic lattice of the substrate in this process.	What is epitaxy?
r1	Hardware & Devices	1000	84	Accelerated dopant ions are shot into selected wafer regions during this fabrication step.	What is ion implantation?
r1	Hardware & Devices	1000	84	Reactive gases form a solid film on a wafer surface in this deposition method.	What is chemical vapor deposition?
r1	Hardware & Devices	1000	84	Alternating self-limiting surface reactions build a film one controlled layer at a time in this method.	What is atomic layer deposition?
r1	Hardware & Devices	1000	84	Thirteen-and-a-half-nanometre light patterns the smallest commercial chip features in this lithographic technology.	What is extreme ultraviolet lithography?
r1	Hardware & Devices	1000	84	Insulators with reduced permittivity limit unwanted capacitance between closely spaced chip wires and are known by this label.	What are low-k dielectrics?
r1	Hardware & Devices	1000	84	IBM replaced aluminum conductors with this lower-resistance metal in advanced chip wiring.	What is copper interconnect?
r1	Hardware & Devices	1000	84	Trenches are etched, overfilled with metal, and polished flat in this integrated-circuit wiring method.	What is the damascene process?
r1	Hardware & Devices	1000	84	Momentum transfer from electrons gradually moves metal atoms and can break narrow chip wires through this failure mode.	What is electromigration?
r1	Hardware & Devices	1000	84	Different arrival times of a timing signal at separate sequential elements create this synchronization problem.	What is clock skew?
r1	Hardware & Devices	1000	84	A flip-flop caught near its decision threshold can linger in this indeterminate timing state.	What is metastability?
r1	Hardware & Devices	1000	84	A processor guesses the direction of a conditional instruction before its result is known using this hardware.	What is a branch predictor?
r1	Hardware & Devices	1000	84	A small associative cache stores recent virtual-to-physical address translations under this name.	What is a translation lookaside buffer?
r1	Hardware & Devices	1000	84	Protocols ensuring that several processor caches agree on shared data maintain this property.	What is cache coherence?
